Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,carrier_name
2022,2,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14307,14831,PVD,SJC,2704,7,527.5,WN,0.4667,410.94,WN,0.4667,410.94,,,Southwest
2022,2,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10721,11697,BOS,FLL,1283,1850,204.9,B6,0.4839,211.43,NK,0.1696,139.51,,,JetBlue
2022,2,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10721,13303,BOS,MIA,1283,2197,217,AA,0.4367,259.66,NK,0.1065,122.99,,,American
2022,2,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",13296,11697,MHT,FLL,1283,134,134.94,NK,0.8264,110.6,NK,0.8264,110.6,,,Spirit
2022,2,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",13296,13303,MHT,MIA,1283,15,288.33,AA,0.4962,347.44,WN,0.3459,214.93,,,American
2022,2,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",14307,11697,PVD,FLL,1283,381,196.59,B6,0.5727,199.99,F9,0.1547,105.05,,,JetBlue
2022,2,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",14307,13303,PVD,MIA,1283,56,276.07,AA,0.4617,297.27,WN,0.1749,233.37,,,American
2022,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,10800,BOS,BUR,2611,30,397.78,AA,0.3357,446.28,B6,0.1191,311.86,,,American
2022,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,12892,BOS,LAX,2611,3252,436.55,DL,0.3122,429.21,UA,0.1531,400.2,,,Delta
2022,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,12954,BOS,LGB,2611,18,319.54,WN,0.4207,260.39,WN,0.4207,260.39,,,Southwest
2022,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,13891,BOS,ONT,2611,75,449.36,AA,0.4076,493.49,DL,0.2845,442.41,,,American
2022,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,14908,BOS,SNA,2611,165,444.07,AA,0.4269,439.88,AA,0.4269,439.88,,,American
2022,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,10800,MHT,BUR,2611,1,334.6,WN,0.6,389.67,AA,0.2,171,,,Southwest
2022,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,12892,MHT,LAX,2611,23,419.89,AA,0.4258,508.14,WN,0.2201,317.53,,,American
2022,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,12954,MHT,LGB,2611,0,591.67,WN,0.6667,455,WN,0.6667,455,,,Southwest
2022,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,13891,MHT,ONT,2611,3,604.32,AA,0.4583,684.18,WN,0.4583,477.62,,,American
2022,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,14908,MHT,SNA,2611,4,465.82,UA,0.4062,450.56,WN,0.2188,305.14,,,United
2022,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,10800,PVD,BUR,2611,1,552.25,WN,0.625,520,UA,0.125,393,,,Southwest
2022,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,12892,PVD,LAX,2611,78,457.34,AA,0.3873,478.34,UA,0.2324,459.45,,,American
2022,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,12954,PVD,LGB,2611,2,293.14,WN,0.8571,297.82,AA,0.1429,265,,,Southwest
2022,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,13891,PVD,ONT,2611,7,449.58,DL,0.5469,436.29,DL,0.5469,436.29,,,Delta
2022,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,14908,PVD,SNA,2611,20,478.75,UA,0.352,504.6,WN,0.162,363.88,,,United
2022,2,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",10721,11193,BOS,CVG,752,586,254.13,DL,0.5762,269.27,AA,0.3292,236.46,,,Delta
2022,2,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",13296,11193,MHT,CVG,752,15,226.47,WN,0.5076,197.54,WN,0.5076,197.54,,,Southwest
2022,2,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",14307,11193,PVD,CVG,752,38,214.37,WN,0.2456,219.02,G4,0.2222,78.49,,,Southwest
2022,2,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",10721,14893,BOS,SMF,2636,271,416.97,B6,0.3773,351.2,B6,0.3773,351.2,,,JetBlue
2022,2,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",13296,14893,MHT,SMF,2636,5,499.44,WN,0.52,525.38,UA,0.34,456.43,,,Southwest
2022,2,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",14307,14893,PVD,SMF,2636,15,484.55,UA,0.3261,477.51,UA,0.3261,477.51,,,United
2022,2,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10721,14112,BOS,PIE,1204,0,152,G4,1,152,G4,1,152,,,Allegiant
2022,2,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10721,15304,BOS,TPA,1204,1970,242.11,B6,0.4685,245.42,B6,0.4685,245.42,,,JetBlue
2022,2,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",13296,15304,MHT,TPA,1204,155,230.39,WN,0.4602,276.65,NK,0.3551,139.08,,,Southwest
2022,2,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",14307,15304,PVD,TPA,1204,423,228.55,WN,0.4617,237.97,B6,0.1952,215.28,,,Southwest
2022,2,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",10721,13198,BOS,MCI,1256,534,207.27,DL,0.549,230.7,B6,0.3158,148.97,,,Delta
2022,2,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",13296,13198,MHT,MCI,1256,26,253.4,WN,0.6352,240.42,WN,0.6352,240.42,,,Southwest
2022,2,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",14307,13198,PVD,MCI,1256,43,280.61,WN,0.477,251.09,WN,0.477,251.09,,,Southwest
2022,2,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",10721,14683,BOS,SAT,1764,373,286.8,B6,0.5318,252.01,B6,0.5318,252.01,,,JetBlue
2022,2,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",13296,14683,MHT,SAT,1764,20,306.05,WN,0.7611,263.63,WN,0.7611,263.63,,,Southwest
2022,2,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",14307,14683,PVD,SAT,1764,39,299.93,WN,0.2857,264.99,WN,0.2857,264.99,,,Southwest
2022,2,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",10721,13244,BOS,MEM,1139,172,309.44,AA,0.5895,288.07,AA,0.5895,288.07,,,American
2022,2,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",13296,13244,MHT,MEM,1139,15,302.16,AA,0.7372,330.65,WN,0.1752,225.71,,,American
2022,2,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",14307,13244,PVD,MEM,1139,32,295.64,AA,0.5225,305.87,WN,0.1107,258.44,,,American
2022,2,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",10721,13342,BOS,MKE,860,496,191.65,DL,0.6072,211.33,B6,0.3368,146.11,,,Delta
2022,2,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",13296,13342,MHT,MKE,860,9,275.19,WN,0.494,265.65,UA,0.1687,204.61,,,Southwest
2022,2,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",14307,13342,PVD,MKE,860,26,267.65,WN,0.4066,242.98,WN,0.4066,242.98,,,Southwest
2022,2,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",10721,13495,BOS,MSY,1371,756,264.67,B6,0.4293,245.61,B6,0.4293,245.61,,,JetBlue
2022,2,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",13296,13495,MHT,MSY,1371,23,307.25,WN,0.5337,274.15,WN,0.5337,274.15,,,Southwest
2022,2,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",14307,13495,PVD,MSY,1371,71,295.09,WN,0.3858,282.71,WN,0.3858,282.71,,,Southwest
2022,2,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",10721,14679,BOS,SAN,2588,1191,448.07,B6,0.4569,477.28,AS,0.2546,413.39,,,JetBlue
2022,2,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",13296,14679,MHT,SAN,2588,19,480.61,AA,0.546,515.29,WN,0.3276,391.41,,,American
2022,2,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",14307,14679,PVD,SAN,2588,76,492.37,AA,0.2812,510.26,WN,0.2174,387.82,,,American
2022,2,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10721,13931,BOS,ORF,487,240,202.27,DL,0.4252,218.6,AA,0.3249,205.52,,,Delta
2022,2,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10721,14098,BOS,PHF,487,7,256.3,AA,0.9836,257.52,AA,0.9836,257.52,,,American
2022,2,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",13296,13931,MHT,ORF,487,38,214.48,WN,0.657,176.51,WN,0.657,176.51,,,Southwest
2022,2,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",13296,14098,MHT,PHF,487,1,286.66,AA,0.8889,285.71,AA,0.8889,285.71,,,American
2022,2,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14307,13931,PVD,ORF,487,120,168.21,MX,0.3486,102.73,MX,0.3486,102.73,,,Breeze
2022,2,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14307,14098,PVD,PHF,487,2,402.03,AA,1,402.03,AA,1,402.03,,,American
2022,2,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",10721,14027,BOS,PBI,1222,1171,240.26,B6,0.7182,237.98,B6,0.7182,237.98,,,JetBlue
2022,2,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",13296,14027,MHT,PBI,1222,19,265.11,AA,0.5371,294.78,UA,0.12,204.33,,,American
2022,2,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",14307,14027,PVD,PBI,1222,205,236.86,B6,0.6924,229.41,B6,0.6924,229.41,,,JetBlue
2022,2,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",10721,14057,BOS,PDX,2537,569,410.87,AS,0.597,386.78,AS,0.597,386.78,,,Alaska
2022,2,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",13296,14057,MHT,PDX,2537,6,553.18,WN,0.3585,413.42,WN,0.3585,413.42,,,Southwest
2022,2,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",14307,14057,PVD,PDX,2537,20,471.7,UA,0.4078,491.23,WN,0.2067,424.16,,,United
2022,2,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",10721,14100,BOS,PHL,289,1690,151.56,AA,0.6284,161.08,B6,0.2054,137.53,,,American
2022,2,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",13296,14100,MHT,PHL,289,65,254.78,AA,0.9798,255,AA,0.9798,255,,,American
2022,2,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",14307,14100,PVD,PHL,289,77,273.42,AA,0.9929,270.49,AA,0.9929,270.49,,,American
2022,2,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",10721,14492,BOS,RDU,625,1302,220.67,DL,0.4535,233.65,B6,0.427,205.41,,,Delta
2022,2,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",13296,14492,MHT,RDU,625,36,227.86,WN,0.5015,220.9,WN,0.5015,220.9,,,Southwest
2022,2,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",14307,14492,PVD,RDU,625,113,171.84,F9,0.4111,81.89,F9,0.4111,81.89,,,Fronteir
2022,2,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",10721,14524,BOS,RIC,487,583,187.31,B6,0.4679,178.06,B6,0.4679,178.06,,,JetBlue
2022,2,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",13296,14524,MHT,RIC,487,7,260.69,AA,0.6667,268.12,UA,0.3333,245.83,,,American
2022,2,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",14307,14524,PVD,RIC,487,32,228.39,AA,0.3447,280.3,MX,0.2082,100.7,,,American
2022,2,30721,34576,"Boston, MA (Metropolitan Area)","Rochester, NY",10721,14576,BOS,ROC,343,246,137.69,AA,0.5778,158.86,B6,0.3555,95.24,,,American
2022,2,30721,34576,"Boston, MA (Metropolitan Area)","Rochester, NY",13296,14576,MHT,ROC,343,3,234.28,AA,0.375,276.21,UA,0.2917,162.97,,,American
2022,2,30721,34576,"Boston, MA (Metropolitan Area)","Rochester, NY",14307,14576,PVD,ROC,343,7,211.4,UA,0.3871,179.21,UA,0.3871,179.21,,,United
2022,2,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",10721,14869,BOS,SLC,2105,745,365.7,DL,0.7214,391,B6,0.1899,277.7,,,Delta
2022,2,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",13296,14869,MHT,SLC,2105,14,324.42,WN,0.7557,284.14,WN,0.7557,284.14,,,Southwest
2022,2,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",14307,14869,PVD,SLC,2105,17,427.17,DL,0.4025,461.08,WN,0.1698,312.05,,,Delta
2022,2,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",10721,14685,BOS,SAV,917,496,243.55,B6,0.5222,238.33,AA,0.1083,233.65,,,JetBlue
2022,2,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",13296,14685,MHT,SAV,917,21,248.26,WN,0.5479,193.55,WN,0.5479,193.55,,,Southwest
2022,2,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",14307,14685,PVD,SAV,917,51,246.29,AA,0.3644,263.44,WN,0.2581,226.18,,,American
2022,2,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",10721,14986,BOS,SRQ,1240,359,252.08,B6,0.4333,300.71,G4,0.2378,145.94,,,JetBlue
2022,2,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",13296,14986,MHT,SRQ,1240,36,266.34,WN,0.7654,252.2,WN,0.7654,252.2,,,Southwest
2022,2,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",14307,14986,PVD,SRQ,1240,64,274.37,WN,0.4165,255.94,WN,0.4165,255.94,,,Southwest
2023,2,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",10721,11259,BOS,DAL,1562,76,256.13,WN,0.9118,251.59,WN,0.9118,251.59,,,Southwest
2023,2,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",10721,11298,BOS,DFW,1562,1875,310.97,AA,0.5951,347.11,B6,0.1177,257.7,,,American
2023,2,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",13296,11259,MHT,DAL,1562,34,263.89,WN,1,263.89,WN,1,263.89,,,Southwest
2023,2,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",13296,11298,MHT,DFW,1562,30,346.35,AA,0.7726,364.62,UA,0.1661,299.45,,,American
2023,2,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",14307,11259,PVD,DAL,1562,39,289.46,WN,0.9248,289.08,WN,0.9248,289.08,,,Southwest
2023,2,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",14307,11298,PVD,DFW,1562,91,333.05,AA,0.6602,353.07,DL,0.2455,287.66,,,American
2023,2,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",10721,14122,BOS,PIT,496,822,212.12,B6,0.5011,203.24,B6,0.5011,203.24,,,JetBlue
2023,2,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",13296,14122,MHT,PIT,496,18,215.21,WN,0.5119,192.3,WN,0.5119,192.3,,,Southwest
2023,2,30721,30198,"Boston, MA (Metropolitan Area)","Pittsburgh, PA",14307,14122,PVD,PIT,496,121,141.92,MX,0.606,93.1,MX,0.606,93.1,,,Breeze
2023,2,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",10721,11292,BOS,DEN,1754,2074,300.04,UA,0.484,326.44,B6,0.1919,260.62,,,United
2023,2,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",13296,11292,MHT,DEN,1754,44,313.01,WN,0.794,292.67,WN,0.794,292.67,,,Southwest
2023,2,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",14307,11292,PVD,DEN,1754,110,320.14,WN,0.3303,281.92,WN,0.3303,281.92,,,Southwest
2023,2,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",10721,14107,BOS,PHX,2300,1402,354.43,AA,0.4821,412.63,B6,0.1833,275.69,,,American
2023,2,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",13296,14107,MHT,PHX,2300,48,376.84,WN,0.5662,335.82,WN,0.5662,335.82,,,Southwest
2023,2,30721,30466,"Boston, MA (Metropolitan Area)","Phoenix, AZ",14307,14107,PVD,PHX,2300,92,384.08,AA,0.4424,411.87,WN,0.3465,330.88,,,American
2023,2,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",10721,14747,BOS,SEA,2496,1725,326.88,AS,0.4111,326.05,DL,0.3715,325.9,,,Alaska
2023,2,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",13296,14747,MHT,SEA,2496,10,407.01,WN,0.5506,313.43,WN,0.5506,313.43,,,Southwest
2023,2,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",14307,14747,PVD,SEA,2496,42,448.69,AA,0.2808,472.98,WN,0.189,329.82,,,American
2023,2,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",10721,10874,BOS,CAK,563,4,279.43,AA,0.9737,273.41,AA,0.9737,273.41,,,American
2023,2,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",10721,11042,BOS,CLE,563,734,189.79,B6,0.5207,170.39,B6,0.5207,170.39,,,JetBlue
2023,2,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",13296,10874,MHT,CAK,563,2,413.75,AA,1,413.75,AA,1,413.75,,,American
2023,2,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",13296,11042,MHT,CLE,563,11,278.68,AA,0.4272,293.16,WN,0.3689,222.94,,,American
2023,2,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",14307,10874,PVD,CAK,563,3,253.22,AA,1,253.22,AA,1,253.22,,,American
2023,2,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",14307,11042,PVD,CLE,563,32,264.16,AA,0.3819,276.6,WN,0.1979,232.47,,,American
2023,2,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",10721,10693,BOS,BNA,942,1326,244.99,B6,0.3744,227.38,B6,0.3744,227.38,,,JetBlue
2023,2,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",13296,10693,MHT,BNA,942,53,263.63,WN,0.6785,250.7,WN,0.6785,250.7,,,Southwest
2023,2,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",14307,10693,PVD,BNA,942,160,214.14,G4,0.3226,100.67,G4,0.3226,100.67,,,Allegiant
2023,2,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",10721,10792,BOS,BUF,395,396,183.18,B6,0.7087,185.85,DL,0.2061,160.67,,,JetBlue
2023,2,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",13296,10792,MHT,BUF,395,5,231.84,WN,0.7273,204,WN,0.7273,204,,,Southwest
2023,2,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",14307,10792,PVD,BUF,395,12,239.06,WN,0.4071,210.89,WN,0.4071,210.89,,,Southwest
2023,2,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,10821,BOS,BWI,418,1407,157.16,WN,0.5923,154.64,B6,0.2056,154.61,,,Southwest
2023,2,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,11278,BOS,DCA,418,3633,175.66,B6,0.496,162.11,B6,0.496,162.11,,,JetBlue
2023,2,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,12264,BOS,IAD,418,575,204.73,UA,0.9805,204.72,DL,0.0122,204.29,,,United
2023,2,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13296,10821,MHT,BWI,418,265,186.62,WN,0.9946,186.51,WN,0.9946,186.51,,,Southwest
2023,2,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13296,11278,MHT,DCA,418,163,246.14,AA,0.9757,245.2,AA,0.9757,245.2,,,American
2023,2,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13296,12264,MHT,IAD,418,3,278.24,UA,0.8,271.55,UA,0.8,271.55,,,United
2023,2,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14307,10821,PVD,BWI,418,284,200.96,WN,0.9996,200.99,WN,0.9996,200.99,,,Southwest
2023,2,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14307,11278,PVD,DCA,418,547,207.15,AA,0.6325,237.21,WN,0.3468,152.98,,,American
2023,2,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14307,12264,PVD,IAD,418,71,253.27,UA,0.9675,254.83,DL,0.0201,230.15,,,United
2023,2,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13232,BOS,MDW,867,584,172.69,WN,0.9896,172.13,WN,0.9896,172.13,,,Southwest
2023,2,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13930,BOS,ORD,867,3073,233.68,UA,0.3481,241.12,DL,0.2261,231.49,,,United
2023,2,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13232,MHT,MDW,867,94,235.15,WN,0.9977,235.3,WN,0.9977,235.3,,,Southwest
2023,2,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",13296,13930,MHT,ORD,867,38,283.48,AA,0.815,282.26,WN,0.104,254.26,,,American
2023,2,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13232,PVD,MDW,867,123,206.36,WN,0.9857,204.7,WN,0.9857,204.7,,,Southwest
2023,2,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",14307,13930,PVD,ORD,867,259,255.25,UA,0.497,246.49,UA,0.497,246.49,,,United
2023,2,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",10721,10994,BOS,CHS,836,739,255.87,B6,0.5875,248.41,B6,0.5875,248.41,,,JetBlue
2023,2,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",13296,10994,MHT,CHS,836,24,247.39,WN,0.5945,213.4,WN,0.5945,213.4,,,Southwest
2023,2,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",14307,10994,PVD,CHS,836,256,146.19,MX,0.774,119.11,MX,0.774,119.11,,,Breeze
2023,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,1382,224.82,AA,0.5043,249.02,B6,0.2001,207.02,,,American
2023,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",13296,11057,MHT,CLT,737,103,280.59,AA,0.9168,284.5,WN,0.0715,226.87,,,American
2023,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",14307,11057,PVD,CLT,737,216,282.8,AA,0.902,288.24,WN,0.0432,208.41,,,American
2023,2,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",10721,11066,BOS,CMH,640,505,265.49,DL,0.4999,282.21,AA,0.396,247.26,,,Delta
2023,2,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",13296,11066,MHT,CMH,640,17,282.02,AA,0.5195,317.6,WN,0.4351,240.53,,,American
2023,2,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",14307,11066,PVD,CMH,640,64,195.06,MX,0.2928,69.89,MX,0.2928,69.89,,,Breeze
2023,2,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",10721,15016,BOS,STL,1047,577,299.5,WN,0.5148,282.5,WN,0.5148,282.5,,,Southwest
2023,2,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",13296,15016,MHT,STL,1047,30,306.38,WN,0.6852,288.55,WN,0.6852,288.55,,,Southwest
2023,2,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",14307,15016,PVD,STL,1047,54,318.09,WN,0.4667,294.36,WN,0.4667,294.36,,,Southwest
2023,2,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",10721,13577,BOS,MYR,756,482,158.97,NK,0.769,132.51,NK,0.769,132.51,,,Spirit
2023,2,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",13296,13577,MHT,MYR,756,81,157.29,NK,0.6,95.57,NK,0.6,95.57,,,Spirit
2023,2,30721,31135,"Boston, MA (Metropolitan Area)","Myrtle Beach, SC",14307,13577,PVD,MYR,756,58,238.39,WN,0.4772,203.43,WN,0.4772,203.43,,,Southwest
